name,value
鼻炎,296
高血压病,296
高血压,296
髋关节,296
骨性,147
食管,147
风湿性关节炎,137
颈部,107
颈椎病,105
颈椎,91
项痹,83
韧带,83
靶向,83
面神经,77
非炎性,77
障碍,43
随后,20
阴道炎,16
阑尾炎,12
间质性,11
间质,11
门诊,10
银屑病,10
重症,9
透析,9
运动障碍,9
过敏性,9
输尿管,9
软组织,8
跌倒,8
贫血,8
象限,8
衰竭,8
血管,8
萎缩性,7
获得,7
良性肿瘤,7
膝痹,7
膝关节,7
膜炎,7
膜性,6
膀胱炎,6
腺瘤,6
腺病,6
腹股沟,6
腹痛,6
腹泻,6
腰痛,6
腰椎间盘,6
脑部,5
脑血管病,5
脑血管,5
脑梗死,5
脑出血,5
脊椎,5
脊柱炎,4
脂肪瘤,4
胸膜炎,4
胰腺炎,4
胰岛素,4
背部,4
胆总管,4
胆囊结石,4
胆囊炎,4
胃痛,4
胃炎,4
胃溃疡,4
肿瘤,3
肿物,3
肿块,3
肾脏,3
肾病,3
肾功能,3
肾上腺,3
肺炎,3
肩周炎,3
肠梗阻,3
肝硬化,3
肝炎,3
肌瘤,3
肌壁间,3
缺血,3
缺损,3
综合征,3
维持性,3
继发性,3
结节病,3
结节,3
结肠,3
结石,3
细菌性,3
纤维化,3
红斑狼疮,3
紧张,3
系统性,3
系统,3
糜烂性,3
糖尿病,2
精神障碍,2
精神病,2
