JD,WD,value
119.268782,35.29195705,1
118.9893251,35.40548657,6
119.2860155,35.13672208,5
119.339158,35.17647178,4
118.6240406,33.84566739,1
115.6115866,38.62736949,1
118.7800798,35.59681379,2
116.2005516,37.43284291,1
120.3880917,36.30814232,2
118.895378,35.87753653,3
115.6151801,38.90127817,4
106.3741305,31.87138456,3
108.4963313,30.77400589,2
112.9563338,34.92070114,3
118.8011232,35.52220152,1
113.8643611,36.13099864,4
118.9067767,35.58440415,1
115.4590891,38.53731644,2
118.9460049,35.65733871,6
118.7692124,35.77904003,2
119.2155804,35.7556971,1
119.2163458,35.74590734,5
119.4610803,35.68345171,1
119.3319313,35.86638699,1
119.4246591,35.73670114,1
119.1461076,35.65612567,1
119.1056767,35.91554883,1
119.1292477,35.78829172,1
