JD,WD,value
119.5734467,35.57720323,1
116.7670156,30.60366922,3
118.9893251,35.40548657,6
119.339158,35.17647178,2
119.1934703,35.17300822,2
119.3599022,35.10417597,5
105.9712604,35.34351848,20
119.4686243,35.431049,2
119.4586262,35.43829808,7
119.5540672,35.3961023,1
119.3866344,35.28446157,5
119.5301142,35.46771125,4
119.3012309,35.39150145,10
119.5170405,35.53091754,1
118.6240406,33.84566739,1
117.2007828,34.24453607,2
115.6115866,38.62736949,6
116.2005516,37.43284291,1
120.3880917,36.30814232,7
118.895378,35.87753653,5
115.6151801,38.90127817,12
106.3741305,31.87138456,3
108.4963313,30.77400589,3
112.9563338,34.92070114,12
118.8435382,35.58587212,20
118.8011232,35.52220152,1
113.8643611,36.13099864,3
118.9067767,35.58440415,6
117.1689372,28.2246819,2
118.931584,35.46998243,5
115.4590891,38.53731644,3
118.9460049,35.65733871,2
118.9721459,35.9918261,1
118.9799089,35.92304007,1
119.2155804,35.7556971,31
119.2163458,35.74590734,36
119.2749927,35.61298018,3
119.3319313,35.86638699,1
119.1292477,35.78829172,3
