JD,WD,value
116.2979565,35.41008808,1
116.5273454,30.66495721,1
116.7670156,30.60366922,3
119.268782,35.29195705,2
118.9893251,35.40548657,5
106.7371863,30.28648256,3
105.9712604,35.34351848,8
119.3599022,35.10417597,1
119.4686243,35.431049,1
119.4586262,35.43829808,10
119.5540672,35.3961023,3
119.3866344,35.28446157,4
112.1380499,29.10446695,2
119.5301142,35.46771125,1
119.3012309,35.39150145,4
118.6240406,33.84566739,3
119.2738349,35.51464975,1
117.2007828,34.24453607,2
106.9507598,27.70800021,6
116.2005516,37.43284291,1
120.3880917,36.30814232,3
115.6151801,38.90127817,1
106.3741305,31.87138456,1
118.8150764,35.8120243,1
108.4963313,30.77400589,1
112.9563338,34.92070114,2
118.8011232,35.52220152,2
113.8643611,36.13099864,2
118.9067767,35.58440415,2
118.931584,35.46998243,1
119.2163458,35.74590734,3
118.9996978,35.80907805,2
119.3319313,35.86638699,1
119.1292477,35.78829172,1
111.9018348,22.4752086,1
