JD,WD,value
116.2979565,35.41008808,1
116.7670156,30.60366922,2
119.2860155,35.13672208,1
106.7371863,30.28648256,1
105.9712604,35.34351848,2
119.4686243,35.431049,2
119.4586262,35.43829808,3
119.5301142,35.46771125,1
119.3012309,35.39150145,4
118.6240406,33.84566739,2
119.2738349,35.51464975,1
117.2007828,34.24453607,2
106.9507598,27.70800021,2
115.6115866,38.62736949,1
116.2005516,37.43284291,1
115.6151801,38.90127817,3
106.3741305,31.87138456,1
118.8150764,35.8120243,1
112.9563338,34.92070114,1
118.8011232,35.52220152,1
118.9067767,35.58440415,2
118.9721459,35.9918261,1
119.2155804,35.7556971,1
119.2749927,35.61298018,1
119.3319313,35.86638699,1
119.1056767,35.91554883,1
