name,value
高血压病,268
高血压,268
高原,268
髋关节,268
骨膜炎,255
骨性,255
食管炎,206
食管,142
风湿性关节炎,97
面部,76
障碍性,71
障碍,39
随后,32
阻塞性,31
阵发性,31
门诊,30
锁骨,27
重症,23
透析,23
退行性,20
迷走神经,19
超声,17
贫血,13
衰竭,13
血管,13
血小板,12
蛛网膜,12
莫尔加尼,11
药物性,10
良性,10
膝关节,10
膀胱炎,10
膀胱,10
腹痛,10
腹壁,10
腰肌劳损,10
腰痛,9
腰椎间盘,9
脾曲,8
脓肿,8
脑部,8
脑血管病,8
脑萎缩,7
脑梗死,7
脑干,7
脊髓,7
胰腺炎,7
胰岛素,7
胆管炎,6
胆管,6
胆总管,6
胆囊炎,5
胃肠炎,5
胃炎,5
胃溃疡,5
肿物,5
肾衰竭,5
肾脏病,5
肾脏,5
肾病,4
肺病,4
肺炎,4
肺源性,4
肺水肿,4
肺气肿,4
肠梗阻,4
肝内,4
肌炎,4
联合,4
耳软,4
老年性,4
缺血性,4
缺血,4
缺损,4
综合征,4
维持性,4
结膜炎,4
结肠,4
结石,3
系统,3
糜烂性,3
糖尿病,3
精神障碍,3
精神病,3
粥样,3
类风湿,3
突出,3
稳定型,3
神经衰弱,3
神经痛,2
神经病,2
神经功能,2
神经,2
硬化性,2
硬化,2
破裂,2
眩晕,2
直肠,2
目前,2
皮肤,2
