JD,WD,value
116.2979565,35.41008808,1
119.5734467,35.57720323,1
116.7670156,30.60366922,5
105.9712604,35.34351848,3
119.3599022,35.10417597,1
119.4686243,35.431049,3
119.4586262,35.43829808,4
119.5540672,35.3961023,1
119.3866344,35.28446157,2
119.5301142,35.46771125,1
119.3012309,35.39150145,4
119.5170405,35.53091754,2
118.6240406,33.84566739,1
117.2007828,34.24453607,2
120.3880917,36.30814232,2
118.8435382,35.58587212,2
118.8011232,35.52220152,1
118.9460049,35.65733871,1
119.2155804,35.7556971,22
119.2163458,35.74590734,11
118.9996978,35.80907805,2
119.2749927,35.61298018,5
119.3319313,35.86638699,3
119.4246591,35.73670114,2
119.1461076,35.65612567,3
119.1056767,35.91554883,3
119.1292477,35.78829172,3
111.9018348,22.4752086,3
