name,value
黄斑,95
高血压病,95
高血压,95
颈内,95
阻塞性,62
门诊,58
重度,58
输尿管,12
超声,11
贫血,11
衰竭,10
血细胞,10
血管,8
腰痛,8
腔隙性,8
脑血管病,8
脑病,7
脑梗死,7
脑出血,7
胰腺,7
胰岛素,6
胆管,6
胆囊结石,6
胆囊炎,6
胃炎,5
胃溃疡,5
肿物,5
肾病,4
肺部,4
肺病,3
肺性,3
肢体,3
肠梗阻,3
老年性,3
缺血性,3
缺血,3
缺损,3
综合征,3
维持性,3
继发性,3
结石,3
系统,3
糖尿病,2
粥样,2
穿孔,2
稳定型,2
神经炎,2
神经功能,2
硬化性,2
相关性,2
白内障,2
痴呆,2
病种,2
病毒,2
病变,2
疾病,2
疼痛,2
瓣膜病,2
浅表性,2
治疗,2
植入,2
检测,2
核酸,2
支气管炎,2
支气管,2
支架,2
摘除术,2
报销,2
抗栓,1
抑郁症,1
慢性,1
感染,1
意外,1
恶性肿瘤,1
急性,1
心脏病,1
心脏,1
心绞痛,1
心律失常,1
心功能,1
心力衰竭,1
循环,1
并发,1
年龄,1
左心,1
居民,1
子宫,1
头晕,1
大动脉,1
哮喘,1
变性,1
占位性,1
化学治疗,1
动脉,1
加重,1
出血,1
减少,1
冠脉,1
冠状动脉,1
冠心病,1
