JD,WD,value
116.2979565,35.41008808,1
118.9893251,35.40548657,2
119.5540672,35.3961023,1
119.3866344,35.28446157,1
119.5301142,35.46771125,1
106.9507598,27.70800021,3
115.6115866,38.62736949,1
118.7800798,35.59681379,1
116.2005516,37.43284291,1
118.895378,35.87753653,1
115.6151801,38.90127817,2
112.9563338,34.92070114,2
118.8435382,35.58587212,2
118.8011232,35.52220152,1
113.8643611,36.13099864,3
118.9067767,35.58440415,2
117.1689372,28.2246819,1
118.931584,35.46998243,3
119.2749927,35.61298018,1
119.4610803,35.68345171,2
