name,value
颈部,265
隐睾,265
阑尾炎,265
门诊,265
链球菌,95
重症,95
蜂窝,91
获得,62
舌系带,44
自闭症,43
腹股沟,42
腹泻,41
脱水,37
脓毒症,31
脑瘫,27
脑病,27
脑炎,27
胃肠功能,24
胃炎,21
肺炎,18
肺泡,13
肥大,13
肢体,11
肠系膜,10
肠炎,9
肠套叠,9
肝功能,9
结果,8
织炎,7
细菌性,7
紊乱,7
系统,7
糖尿病,7
精索,6
精神障碍,6
积液,6
社区,6
白癜风,6
癫痫,6
病毒感染,6
疾病,5
疱疹病毒,3
疱疹,3
淋巴结炎,3
流行性,3
流感病毒,3
治疗,3
沙门,3
气管炎,3
毒性,3
残疾儿童,3
检测,3
检查,3
核酸,2
枕叶,2
板腺,2
术后,2
智力,2
支气管炎,2
支气管,2
支原体,2
排异,2
报销,2
手足,2
扁桃体炎,2
扁桃体,1
感染,1
感冒,1
意外,1
惊厥,1
性肺炎,1
急性,1
异常,1
小脑,1
小儿,1
孤独症,1
季节性,1
大叶,1
增多,1
囊肿,1
器官移植,1
喘息,1
喉炎,1
哮喘,1
咽炎,1
咽峡炎,1
咳嗽病,1
咳嗽,1
呼吸道,1
口病,1
口炎,1
发热,1
双侧,1
单核细胞,1
单侧,1
化脓性,1
包茎,1
其他,1
共济失调,1
低血糖,1
