JD,WD,value
119.5734467,35.57720323,1
116.7670156,30.60366922,1
119.268782,35.29195705,1
118.9893251,35.40548657,2
119.1934703,35.17300822,1
119.3599022,35.10417597,1
119.3012309,35.39150145,1
118.6240406,33.84566739,1
119.2738349,35.51464975,1
118.7800798,35.59681379,1
116.2005516,37.43284291,3
120.3880917,36.30814232,4
118.895378,35.87753653,4
115.6151801,38.90127817,2
108.4963313,30.77400589,1
118.8435382,35.58587212,6
118.8011232,35.52220152,3
113.8643611,36.13099864,1
115.4590891,38.53731644,2
118.9460049,35.65733871,1
119.2155804,35.7556971,3
119.2163458,35.74590734,1
119.3319313,35.86638699,1
119.4246591,35.73670114,1
