name,value
鼻炎,684
黄疸,684
黄斑,628
麻木,628
高血压病,628
高血压,628
高压,515
骨髓,384
骨质,247
骨折,185
骨性,102
食管炎,93
食管,91
风湿性关节炎,82
额叶,79
颈椎,75
颈动脉,74
颅内,56
靶向,50
静脉,41
青光眼,34
霍奇金,34
障碍性,30
阿尔茨海默,30
阻塞性,30
阴道,29
阑尾炎,29
闭角型,28
门诊,26
链球菌,26
重症,26
透析,25
退行性,25
远端,23
过敏性,23
输尿管,22
超声,22
贫血,22
衰竭,22
血细胞,20
血管性,20
血管,20
血栓,20
血小板,20
蛛网膜,19
莒县,18
药物,15
膝关节,14
膜炎,14
膀胱炎,13
腺病,13
腹胀,13
腹股沟,12
腹痛,12
腹泻,11
腰痛,11
腰椎间盘,11
腰椎,11
腮腺,11
腔隙性,10
脱垂,10
脱出,9
脑部,9
脑血管病,9
脑血管,9
脑血栓,9
脑病,9
脑梗死,8
脑干,8
脑出血,8
脆性,8
胸闷,8
胰腺,8
胰岛素,8
胬肉,7
背部,7
胆色素,7
胆管炎,7
胆总管,7
胆囊结石,6
胆囊炎,6
胃黏膜,6
胃肠炎,6
胃肠功能,6
胃炎,6
胃溃疡,6
肿瘤性,6
肿瘤,6
肿物,5
肾脏,5
肾病,5
肾炎,5
肾小球,5
肾功能,5
肺部,5
肺病,5
肺炎,5
肺源性,4
肺气肿,4
肺栓塞,4
