JD,WD,value
116.2979565,35.41008808,3
116.7670156,30.60366922,1
119.268782,35.29195705,2
118.9893251,35.40548657,1
119.2860155,35.13672208,1
106.7371863,30.28648256,2
119.1934703,35.17300822,2
119.3599022,35.10417597,1
119.4686243,35.431049,1
119.4586262,35.43829808,4
119.5540672,35.3961023,1
112.1380499,29.10446695,1
119.5301142,35.46771125,4
119.3012309,35.39150145,2
118.6240406,33.84566739,1
119.2738349,35.51464975,1
117.2007828,34.24453607,2
106.9507598,27.70800021,10
116.2005516,37.43284291,4
120.3880917,36.30814232,2
118.895378,35.87753653,1
115.6151801,38.90127817,1
106.3741305,31.87138456,3
118.8150764,35.8120243,1
118.8435382,35.58587212,3
113.8643611,36.13099864,2
118.9067767,35.58440415,2
117.1689372,28.2246819,2
119.2155804,35.7556971,3
119.2163458,35.74590734,1
118.9996978,35.80907805,1
119.2749927,35.61298018,2
119.3319313,35.86638699,1
119.4246591,35.73670114,1
