JD,WD,value
116.2979565,35.41008808,1
116.7670156,30.60366922,1
119.268782,35.29195705,2
118.9893251,35.40548657,1
119.2860155,35.13672208,1
106.7371863,30.28648256,1
119.339158,35.17647178,3
119.1934703,35.17300822,1
119.3599022,35.10417597,2
119.4686243,35.431049,3
119.5540672,35.3961023,2
119.3866344,35.28446157,4
112.1380499,29.10446695,2
119.3012309,35.39150145,4
119.5170405,35.53091754,1
118.6240406,33.84566739,4
119.2738349,35.51464975,3
117.2007828,34.24453607,1
106.9507598,27.70800021,1
118.7800798,35.59681379,3
120.3880917,36.30814232,9
106.3741305,31.87138456,2
118.8150764,35.8120243,1
112.9563338,34.92070114,2
118.8435382,35.58587212,25
118.8011232,35.52220152,2
117.1689372,28.2246819,1
118.931584,35.46998243,2
118.9721459,35.9918261,2
118.9799089,35.92304007,2
119.2155804,35.7556971,4
119.3319313,35.86638699,1
