JD,WD,value
116.2979565,35.41008808,3
119.5734467,35.57720323,6
119.268782,35.29195705,10
118.9893251,35.40548657,2
119.2860155,35.13672208,6
106.7371863,30.28648256,1
119.339158,35.17647178,7
119.1934703,35.17300822,1
119.3599022,35.10417597,6
105.9712604,35.34351848,9
119.4686243,35.431049,6
119.4586262,35.43829808,14
119.5540672,35.3961023,11
119.3866344,35.28446157,5
119.5301142,35.46771125,11
119.3012309,35.39150145,8
119.5170405,35.53091754,5
117.2007828,34.24453607,1
106.9507598,27.70800021,17
115.6115866,38.62736949,5
118.7800798,35.59681379,2
116.2005516,37.43284291,3
120.3880917,36.30814232,5
115.6151801,38.90127817,2
106.3741305,31.87138456,4
112.9563338,34.92070114,4
118.8435382,35.58587212,17
118.8011232,35.52220152,8
118.9067767,35.58440415,3
117.1689372,28.2246819,2
115.4590891,38.53731644,2
119.2155804,35.7556971,23
119.2163458,35.74590734,38
118.9996978,35.80907805,4
119.2749927,35.61298018,4
119.4610803,35.68345171,5
119.3319313,35.86638699,6
119.1461076,35.65612567,2
119.1056767,35.91554883,1
119.1292477,35.78829172,5
111.9018348,22.4752086,2
