JD,WD,value
116.7670156,30.60366922,2
118.9893251,35.40548657,2
119.2860155,35.13672208,2
105.9712604,35.34351848,3
119.3599022,35.10417597,1
119.4686243,35.431049,4
119.4586262,35.43829808,2
119.5540672,35.3961023,5
119.3866344,35.28446157,2
119.5301142,35.46771125,3
119.3012309,35.39150145,2
118.6240406,33.84566739,5
117.2007828,34.24453607,1
106.9507598,27.70800021,4
115.6115866,38.62736949,2
116.2005516,37.43284291,2
120.3880917,36.30814232,1
115.6151801,38.90127817,10
118.8150764,35.8120243,1
112.9563338,34.92070114,1
118.8435382,35.58587212,40
118.8011232,35.52220152,15
113.8643611,36.13099864,38
118.9067767,35.58440415,1
118.931584,35.46998243,46
115.4590891,38.53731644,2
118.9460049,35.65733871,1
118.9721459,35.9918261,1
118.9799089,35.92304007,5
118.7692124,35.77904003,7
119.2155804,35.7556971,12
119.2163458,35.74590734,34
119.2749927,35.61298018,32
119.4610803,35.68345171,1
119.3319313,35.86638699,9
119.1056767,35.91554883,4
