JD,WD,value
116.2979565,35.41008808,1
119.5734467,35.57720323,2
116.7670156,30.60366922,2
119.268782,35.29195705,1
119.2860155,35.13672208,2
106.7371863,30.28648256,1
119.339158,35.17647178,2
119.1934703,35.17300822,3
119.3599022,35.10417597,3
105.9712604,35.34351848,2
119.4586262,35.43829808,4
112.1380499,29.10446695,1
118.6240406,33.84566739,2
118.7800798,35.59681379,1
116.2005516,37.43284291,2
120.3880917,36.30814232,2
118.895378,35.87753653,4
115.6151801,38.90127817,3
106.3741305,31.87138456,2
118.8150764,35.8120243,1
108.4963313,30.77400589,1
112.9563338,34.92070114,7
118.8435382,35.58587212,8
113.8643611,36.13099864,2
115.4590891,38.53731644,3
118.9460049,35.65733871,1
118.9721459,35.9918261,2
