JD,WD,value
116.2979565,35.41008808,5
119.5734467,35.57720323,1
116.7670156,30.60366922,8
119.268782,35.29195705,4
118.9893251,35.40548657,1
119.2860155,35.13672208,1
119.339158,35.17647178,2
119.1934703,35.17300822,1
119.3599022,35.10417597,2
105.9712604,35.34351848,11
119.4686243,35.431049,3
119.4586262,35.43829808,13
119.5540672,35.3961023,5
119.3866344,35.28446157,9
112.1380499,29.10446695,5
119.3012309,35.39150145,8
119.5170405,35.53091754,1
118.6240406,33.84566739,10
119.2738349,35.51464975,2
117.2007828,34.24453607,1
106.9507598,27.70800021,3
115.6115866,38.62736949,1
118.7800798,35.59681379,2
116.2005516,37.43284291,5
120.3880917,36.30814232,7
118.895378,35.87753653,3
115.6151801,38.90127817,2
118.8150764,35.8120243,9
112.9563338,34.92070114,5
118.8435382,35.58587212,43
118.8011232,35.52220152,2
113.8643611,36.13099864,15
117.1689372,28.2246819,10
118.931584,35.46998243,4
115.4590891,38.53731644,12
118.9460049,35.65733871,1
118.9799089,35.92304007,1
119.2155804,35.7556971,31
119.2163458,35.74590734,74
118.9996978,35.80907805,4
119.2749927,35.61298018,6
119.4610803,35.68345171,2
119.3319313,35.86638699,5
119.4246591,35.73670114,1
119.3964308,35.50585644,1
119.1461076,35.65612567,1
119.1056767,35.91554883,4
119.1292477,35.78829172,2
111.9018348,22.4752086,5
