name,value
鼻窦,206
鼻中隔,206
黄斑,206
高血压病,206
高血压,85
食管炎,69
颈椎病,69
韧带,69
静脉炎,67
阑尾炎,67
门诊,41
银屑病,41
重症,39
透析,37
过敏性,32
输尿管,27
衰竭,13
血管,13
血栓性,12
蛛网膜,11
腹痛,11
腰部,11
腰肌劳损,9
腰痛,8
腰椎间盘,7
腰椎,6
脱出,6
脓肿,5
脑部,5
脑血管病,5
脑梗死,5
脑出血,5
脊柱炎,5
胰腺炎,5
胰岛素,4
胃炎,4
肿物,4
肾脏病,4
肾脏,4
肾功能,4
肺炎,4
肩周炎,4
肠炎,3
肝炎,3
肝功能,3
肛周,3
肌炎,3
缺血,3
缺损,3
结肠,3
结石,3
结核病,3
紊乱,3
系统,3
糜烂性,3
糖尿病,3
精神障碍,2
精神病,2
粥样,2
突出,2
稳定型,2
神经炎,2
神经功能,2
硬化性,2
眼睑,2
眼痛,2
皮肤感染,2
皮炎,2
白血病,2
痛风性,2
痛风,2
痔心,2
病种,2
病变,2
疾病,2
炎症,2
溃疡性,2
混合,2
泌尿道,2
泌尿系,2
治疗,2
水肿,2
毒性,2
椎动脉,2
植入,2
检测,1
核酸,1
收费,1
支气管炎,1
支架,1
摘除术,1
按床,1
报销,1
抗栓,1
抑郁症,1
扭伤,1
扁桃体炎,1
慢性病,1
慢性,1
感染性,1
