JD,WD,value
116.2979565,35.41008808,192
116.5273454,30.66495721,6
119.5734467,35.57720323,157
116.7670156,30.60366922,157
119.268782,35.29195705,261
118.9893251,35.40548657,167
119.2860155,35.13672208,195
106.7371863,30.28648256,193
119.339158,35.17647178,259
119.1934703,35.17300822,197
119.3599022,35.10417597,236
105.9712604,35.34351848,274
119.4686243,35.431049,238
119.4586262,35.43829808,471
119.5540672,35.3961023,224
119.3866344,35.28446157,250
112.1380499,29.10446695,110
119.5301142,35.46771125,238
119.3012309,35.39150145,164
119.5170405,35.53091754,85
118.6240406,33.84566739,228
119.2738349,35.51464975,88
117.2007828,34.24453607,161
106.9507598,27.70800021,324
115.6115866,38.62736949,100
118.7800798,35.59681379,151
116.2005516,37.43284291,120
120.3880917,36.30814232,233
118.895378,35.87753653,150
115.6151801,38.90127817,212
106.3741305,31.87138456,113
118.8150764,35.8120243,87
108.4963313,30.77400589,125
112.9563338,34.92070114,204
118.8435382,35.58587212,934
118.8011232,35.52220152,159
113.8643611,36.13099864,114
118.9067767,35.58440415,135
117.1689372,28.2246819,92
118.931584,35.46998243,76
115.4590891,38.53731644,120
118.9460049,35.65733871,135
118.9721459,35.9918261,60
118.9799089,35.92304007,59
118.7692124,35.77904003,26
119.2155804,35.7556971,557
119.2163458,35.74590734,296
118.9996978,35.80907805,154
119.2749927,35.61298018,147
119.4610803,35.68345171,54
119.3319313,35.86638699,101
119.4246591,35.73670114,27
119.3964308,35.50585644,16
119.1461076,35.65612567,26
119.1056767,35.91554883,46
119.1292477,35.78829172,70
111.9018348,22.4752086,42
