name,value
鼻咽,920
麻痹,920
高血压病,724
高血压,724
高压,724
骨髓瘤,724
骨髓,691
骨质,625
骨折,430
骨性,349
食管炎,245
食管,120
风湿性关节炎,91
风湿性,67
颈椎病,59
颈椎,57
颈内,55
项痹,55
靶向,52
静脉曲张,49
静脉,48
青光眼,46
阻塞性,43
阻塞,43
阑尾炎,36
间歇期,33
闭角型,32
门诊,30
错构瘤,27
链球菌,26
重症,26
透析,25
退行性,24
过缓,20
输尿管,19
足部,19
超声,17
角膜炎,17
视网膜,17
衰竭,17
表现,16
衣原体,16
血细胞,15
血糖,15
血管,15
血栓,15
蛛网膜,15
获得,14
膝痹,14
膝关节,14
膀胱炎,13
腺病,13
腹腔,13
腹痛,12
腹泻,12
腰部,12
腰痛,12
腰椎间盘,12
腰椎,12
腔隙性,12
脱出,11
脓肿,11
脑部,11
脑血管病,10
脑血管,10
脑肿瘤,10
脑梗死,10
脑干,10
脑出血,10
脊髓,10
脊柱炎,9
胸闷,9
胰腺,9
胰岛素,9
胬肉,8
胆道,8
胆管,8
胆总管,8
胆囊结石,8
胆囊炎,8
胃炎,8
胃溃疡,7
肿瘤,7
肾衰竭,7
肾脏病,7
肾脏,7
肾积水,7
肾病,7
肾性,7
肾功能,7
肺部,7
肺病,7
肺炎球菌,7
肺炎,7
肺源性,7
肺气肿,6
肺动脉,6
肩周炎,6
肠炎,6
肠梗阻,6
