name,value
黄斑,727
高血糖素,726
高血压病,726
高血压,726
高脂血症,540
髓系,538
骨髓瘤,413
骤停,356
食管炎,268
食管,179
颌下腺,118
颈部,70
颈椎病,69
颈椎,53
颈动脉,50
颅内,50
项痹,48
靶向,45
面神经,43
非炎性,40
静脉曲张,38
静脉,37
障碍性,29
障碍,28
隐匿性,27
随诊,27
附睾炎,27
阻塞性,26
阻塞,21
阵发性,21
阑尾炎,21
门诊,20
银屑病,20
重症,20
酒精,20
透析,20
退行性,17
输尿管,17
踝关节,15
超声,14
超低,14
贲门,14
贫血,13
言语,13
视网膜,13
衰竭,13
血管,12
血流,12
血栓性,12
血栓,12
菌血症,12
良性肿瘤,12
良性,11
自身,11
自发性,11
膝关节,11
膀胱炎,11
腹股沟,11
腹痛,10
腹泻,10
腱膜,10
腰痛,10
腰椎间盘,10
腰椎,10
腔隙性,9
腓肠肌,9
脱髓鞘,9
脱出,9
脓胸,9
脓肿,9
脓毒症,9
脑部,9
脑血管病,8
脑血管,8
脑血栓,8
脑肿瘤,8
脑梗死,8
脑出血,8
脊椎,7
脆性,7
脂肪瘤,7
胸闷,7
胰腺炎,7
胰腺,7
胰岛素,7
胬肉,7
胆道,7
胆囊结石,7
胆囊炎,7
胃黏膜,6
胃穿孔,6
胃痛,6
胃炎,6
胃溃疡,6
胃底,6
胃小弯,6
肿瘤,6
肿物,6
肾衰竭,5
肾脏,5
