name,value
黄斑,970
高血压病,970
高血压,709
高压,705
骨髓,705
骨质,705
骨折,705
骨性,669
食管,435
风湿性关节炎,352
颈椎病,251
颈椎,156
颈内,100
颅内,97
靶向,94
静脉,91
青光眼,77
障碍性,72
障碍,60
阻塞性,54
阑尾炎,47
阑尾,44
门诊,44
链球菌,30
银屑病,30
重度,30
酮症,29
透析,29
退行性,29
过敏性,29
输尿管,29
软组织,28
踝关节,27
超声,27
贫血,27
视网膜,27
裂孔,27
衰竭,27
血细胞,27
血糖,25
血管,24
血栓,22
血小板,21
葡萄膜,20
药物性,20
色素,20
良性肿瘤,19
舌炎,19
自发性,19
膝痹,18
膝关节,18
膜炎,16
腹部,16
腹腔,15
腹痛,15
腹泻,15
腹水,14
腰痛,13
腰椎间盘,13
腰椎,13
腔隙性,12
脱垂,11
脱出,11
脓肿,11
脑部,11
脑血管病,11
脑血管,10
脑萎缩,10
脑病,10
脑梗死,10
脑出血,10
脊髓型,10
脊柱,10
脆性,9
胸腔,9
胰腺,9
胰岛素,8
胬肉,8
胆管,8
胆石症,8
胆总管,8
胆囊结石,7
胆囊炎,7
胃肠炎,7
胃肠功能,7
胃炎,7
胃溃疡,6
胃小弯,6
肿瘤,6
肿物,6
肾衰竭,6
肾脏,6
肾病,6
肾炎,6
肾小球,6
肾功能,6
肾上腺,6
肺门,5
肺部,5
肺病,5
