JD,WD,value
116.2979565,35.41008808,1
119.5734467,35.57720323,2
116.7670156,30.60366922,5
119.268782,35.29195705,1
118.9893251,35.40548657,1
119.2860155,35.13672208,3
106.7371863,30.28648256,4
119.339158,35.17647178,1
119.1934703,35.17300822,1
119.3599022,35.10417597,6
105.9712604,35.34351848,10
119.4686243,35.431049,3
119.4586262,35.43829808,23
119.5540672,35.3961023,1
119.3866344,35.28446157,3
119.5301142,35.46771125,1
119.3012309,35.39150145,1
119.5170405,35.53091754,3
118.6240406,33.84566739,1
117.2007828,34.24453607,10
106.9507598,27.70800021,4
118.7800798,35.59681379,3
116.2005516,37.43284291,1
120.3880917,36.30814232,6
118.895378,35.87753653,1
115.6151801,38.90127817,7
118.8435382,35.58587212,6
118.8011232,35.52220152,1
113.8643611,36.13099864,8
118.931584,35.46998243,1
115.4590891,38.53731644,2
118.9460049,35.65733871,1
118.9721459,35.9918261,1
118.9799089,35.92304007,1
118.7692124,35.77904003,1
119.2155804,35.7556971,9
119.2163458,35.74590734,81
118.9996978,35.80907805,4
119.2749927,35.61298018,2
119.4610803,35.68345171,1
119.3319313,35.86638699,1
119.1461076,35.65612567,3
119.1056767,35.91554883,1
119.1292477,35.78829172,2
