JD,WD,value
116.2979565,35.41008808,2
119.5734467,35.57720323,2
116.7670156,30.60366922,3
106.7371863,30.28648256,1
119.339158,35.17647178,7
119.3599022,35.10417597,1
105.9712604,35.34351848,3
119.4686243,35.431049,1
119.4586262,35.43829808,3
119.5301142,35.46771125,1
119.5170405,35.53091754,3
118.6240406,33.84566739,1
119.2738349,35.51464975,1
117.2007828,34.24453607,1
106.9507598,27.70800021,1
118.895378,35.87753653,1
106.3741305,31.87138456,1
108.4963313,30.77400589,1
118.8435382,35.58587212,1
118.8011232,35.52220152,1
113.8643611,36.13099864,2
118.9460049,35.65733871,1
118.9721459,35.9918261,1
118.9799089,35.92304007,1
119.2155804,35.7556971,2
118.9996978,35.80907805,3
119.2749927,35.61298018,3
119.4610803,35.68345171,3
119.3319313,35.86638699,3
119.4246591,35.73670114,1
119.3964308,35.50585644,1
119.1056767,35.91554883,1
