JD,WD,value
116.2979565,35.41008808,1
119.5734467,35.57720323,2
116.7670156,30.60366922,2
119.268782,35.29195705,5
118.9893251,35.40548657,3
119.2860155,35.13672208,4
106.7371863,30.28648256,1
119.339158,35.17647178,2
119.1934703,35.17300822,4
105.9712604,35.34351848,2
119.3599022,35.10417597,1
119.4586262,35.43829808,11
119.5540672,35.3961023,2
119.3866344,35.28446157,4
119.5301142,35.46771125,5
119.3012309,35.39150145,3
119.2738349,35.51464975,3
117.2007828,34.24453607,2
106.9507598,27.70800021,8
115.6115866,38.62736949,1
118.7800798,35.59681379,1
116.2005516,37.43284291,2
120.3880917,36.30814232,4
118.895378,35.87753653,3
106.3741305,31.87138456,1
108.4963313,30.77400589,2
112.9563338,34.92070114,3
118.8435382,35.58587212,3
118.8011232,35.52220152,2
113.8643611,36.13099864,1
118.9067767,35.58440415,3
117.1689372,28.2246819,2
115.4590891,38.53731644,1
118.9460049,35.65733871,3
118.9799089,35.92304007,1
118.7692124,35.77904003,1
119.2155804,35.7556971,1
119.2163458,35.74590734,7
118.9996978,35.80907805,4
119.2749927,35.61298018,3
119.4610803,35.68345171,2
119.3319313,35.86638699,8
119.4246591,35.73670114,1
119.1056767,35.91554883,1
