id,jd,wd,h,city
1,119.56047310044912,37.124206069918294,0,潍坊
1,119.5999482412696,37.11786619825531,1,潍坊
1,119.2743503047347,37.135615537899554,2,潍坊
1,119.52048321931115,37.191879493638815,3,潍坊
1,119.19149019940313,37.14074746133101,4,潍坊
1,119.55689885650177,36.97106869381434,5,潍坊
1,119.5373541355133,37.02121204463256,6,潍坊
1,119.50793888531517,36.81963325732061,7,潍坊
1,119.26710423726796,37.1452725454605,8,潍坊
1,119.261191474331,36.81244394444706,9,潍坊
1,119.38347146636426,37.06202286801152,10,潍坊
1,119.46177001005861,36.945045649171064,11,潍坊
1,119.47660441740197,36.74820583530778,12,潍坊
1,119.32732510663227,36.73002401049306,13,潍坊
1,119.19489995083595,36.95791140624227,14,潍坊
1,119.58602000111495,36.96792924728796,15,潍坊
1,119.30635053933281,36.772840899478986,16,潍坊
1,119.58984800887362,36.858043592708704,17,潍坊
1,119.25041742432406,37.10372414579644,18,潍坊
1,119.5142131696356,36.802708204132834,19,潍坊
1,119.60206884614732,37.090242607437105,20,潍坊
1,119.25496308425453,37.007461836915716,21,潍坊
1,119.52594333469706,37.05820329122897,22,潍坊
1,119.57264420755081,36.81059896762972,23,潍坊
2,116.41974004327965,36.5930462826668,0,聊城
2,116.0432497088149,36.483186073632254,1,聊城
2,116.29036578219677,36.70808105982677,2,聊城
2,116.12283181501763,36.56071806865226,3,聊城
2,116.30179737452961,36.63551004703531,4,聊城
2,116.02749951092814,36.785211998504415,5,聊城
2,116.01017643532548,36.572763790717204,6,聊城
2,116.13483284324238,36.71694000247688,7,聊城
2,116.37169513602126,36.549404577366,8,聊城
2,116.29106078667321,36.762743443664206,9,聊城
2,116.20455664037095,36.52697922727715,10,聊城
2,116.20202893986055,36.61183781662687,11,聊城
2,116.45239962513567,36.78702083183485,12,聊城
2,116.0897375308326,36.7969599332091,13,聊城
2,116.3647826977457,36.483723135541744,14,聊城
2,116.13459459089414,36.83081495407832,15,聊城
2,115.99353182955514,36.800119348360255,16,聊城
2,116.12825249925815,36.90036470017176,17,聊城
2,116.3894897745433,36.85330381391696,18,聊城
2,116.09978748288363,36.89888251984083,19,聊城
2,116.05985130610382,36.6073428902511,20,聊城
2,115.99600665538487,36.65986996677633,21,聊城
2,116.396629416393,36.76012088596341,22,聊城
2,116.42981740450793,36.91119754353284,23,聊城
3,118.5268763213614,35.45273766732213,0,临沂
3,118.69782440715348,35.5653782332259,1,临沂
3,118.45173749359327,35.51854783632633,2,临沂
3,118.76701719386693,35.25934870385417,3,临沂
3,118.44346835136867,35.54006668557306,4,临沂
3,118.79428936246212,35.14454524607887,5,临沂
3,118.77279459463475,35.25704644224998,6,临沂
3,118.50939668389285,35.26613580398044,7,临沂
3,118.84190098464857,35.37868579042617,8,临沂
3,118.53981754775296,35.32383487142283,9,临沂
3,118.77876050320272,35.27201747540696,10,临沂
3,118.51136473374955,35.556081365335004,11,临沂
3,118.48948983835267,35.42322106588961,12,临沂
3,118.78101734571285,35.287072573791924,13,临沂
3,118.37246196283681,35.259972288510994,14,临沂
3,118.74273375066649,35.340039462757744,15,临沂
3,118.51607216225223,35.56017979711586,16,临沂
3,118.64895589097655,35.409744606006136,17,临沂
3,118.5342882979368,35.246089943277894,18,临沂
3,118.5624370453181,35.42712280748149,19,临沂
3,118.36574352623533,35.24697174809985,20,临沂
3,118.66744162137044,35.6030680460397,21,临沂
3,118.83578931962309,35.46320489300572,22,临沂
3,118.63989062678789,35.19607701141051,23,临沂
4,120.54012370848685,36.44735031480077,0,青岛
4,120.69714007312639,36.26886150308435,1,青岛
4,120.4899058391436,36.48019885012729,2,青岛
4,120.8816430900824,36.12410825638631,3,青岛
4,120.83432797956519,36.253009340680165,4,青岛
4,120.5144581934745,36.4929606035123,5,青岛
4,120.76396134159195,36.45174800294007,6,青岛
4,120.53181135034933,36.40591173884585,7,青岛
4,120.41439868956513,36.22524679575918,8,青岛
4,120.65529739006139,36.378437460330254,9,青岛
4,120.57077286054916,36.57172562415734,10,青岛
4,120.84947681717722,36.117395261535876,11,青岛
4,120.4982702072286,36.244817600115425,12,青岛
4,120.47355624373125,36.227136838418545,13,青岛
4,120.40342832907298,36.39487156901287,14,青岛
4,120.44880706679419,36.435678631478915,15,青岛
4,120.7197059749565,36.34665013470797,16,青岛
4,120.8670461532868,36.14619636500399,17,青岛
4,120.73205049821576,36.246382391261086,18,青岛
4,120.76090643847174,36.27774925849742,19,青岛
4,120.46808792578084,36.546472834809826,20,青岛
4,120.45578728066737,36.12323211960814,21,青岛
4,120.86587353592614,36.413463776730744,22,青岛
4,120.84321056583164,36.29444081678449,23,青岛
5,121.55661340141356,37.55753506746792,0,烟台
5,121.94583893508816,37.93483247977284,1,烟台
5,121.94255862721245,37.683280351479006,2,烟台
5,121.50562294039153,37.540104519514074,3,烟台
5,121.68346523094293,37.56995489898955,4,烟台
