id,jd,wd,h,city
1,116.47218261833586,37.485445045356656,0,德州
1,116.45333099578498,37.53354333230493,1,德州
1,116.48469600564287,37.62245513165274,2,德州
1,116.46037456147668,37.487159952045,3,德州
1,116.59660222716047,37.51764274308862,4,德州
1,116.65549071211362,37.67318878810644,5,德州
1,116.6517633620954,37.85760264400426,6,德州
1,116.52035218719654,37.81247747461835,7,德州
1,116.65361737255782,37.81708658563326,8,德州
1,116.55952829045084,37.90736116719471,9,德州
1,116.55716468939826,37.91452953743702,10,德州
1,116.82143936607969,37.80080585947215,11,德州
1,116.4569851467781,37.742116464327,12,德州
1,116.77385444645957,37.7435618473186,13,德州
1,116.77942147255175,37.66950079115783,14,德州
1,116.51736464979625,37.62242953685551,15,德州
1,116.48587226718357,37.6516812271872,16,德州
1,116.50227834838867,37.65950244448094,17,德州
1,116.41020986144775,37.707409954829004,18,德州
1,116.6271953643669,37.51609977083545,19,德州
1,116.58120295516281,37.80031979732925,20,德州
1,116.83025656848854,37.77777495267416,21,德州
1,116.39047312854163,37.881222955446134,22,德州
1,116.55913139672286,37.68545355551769,23,德州
2,117.6177835126977,35.15349764457922,0,枣庄
2,117.41768006866192,34.9999873688802,1,枣庄
2,117.71741983345953,35.25851360798582,2,枣庄
2,117.35885322929852,34.96618425855988,3,枣庄
2,117.56646309737249,34.956459912827235,4,枣庄
2,117.51889023844252,34.831931600138105,5,枣庄
2,117.6585283531671,34.84839622913664,6,枣庄
2,117.54324778920898,35.26243028734834,7,枣庄
2,117.54653867625368,35.19148092197938,8,枣庄
2,117.59589441702585,35.14787441929882,9,枣庄
2,117.48296827731039,34.9469463901579,10,枣庄
2,117.38518312554226,34.88437314519866,11,枣庄
2,117.65846195050146,34.84386555860921,12,枣庄
2,117.71636576372933,35.1349019020506,13,枣庄
2,117.82237084259984,34.97735997802375,14,枣庄
2,117.43718682570119,35.25004916293239,15,枣庄
2,117.76458750796517,35.06035576018143,16,枣庄
2,117.33757978631425,34.93786862091176,17,枣庄
2,117.75423364935202,34.938039051621516,18,枣庄
2,117.4254754835392,35.0159379725595,19,枣庄
2,117.33480212420196,35.23210043798397,20,枣庄
2,117.41005511329593,35.1198911209644,21,枣庄
2,117.74207667149467,35.126384416529994,22,枣庄
2,117.48008744341433,35.01574388103175,23,枣庄
3,116.65703700135073,37.72086508447599,0,德州
3,116.47389818213105,37.47393442227424,1,德州
3,116.5645894664381,37.74493810026754,2,德州
3,116.5707233369155,37.84187852052357,3,德州
3,116.52908251968735,37.44678232212518,4,德州
3,116.63424064576823,37.71540653671382,5,德州
3,116.7133716590583,37.87061842204249,6,德州
3,116.50484440571023,37.550091857179765,7,德州
3,116.64882770144857,37.86230931404746,8,德州
3,116.49279240120025,37.840989456548584,9,德州
3,116.80745673582219,37.792709240105836,10,德州
3,116.69192779357823,37.80318825632695,11,德州
3,116.64360473253262,37.78294401309071,12,德州
3,116.53607362495653,37.624755071574526,13,德州
3,116.798757677623,37.91478739000829,14,德州
3,116.74573902302487,37.51055489479096,15,德州
3,116.66794236586455,37.739308688700795,16,德州
3,116.51745828634793,37.74009779757749,17,德州
3,116.65577012646263,37.864890011370505,18,德州
3,116.76447326028025,37.454939362081554,19,德州
3,116.37384910995972,37.55437684455456,20,德州
3,116.7554909853821,37.693293536794535,21,德州
3,116.68345455329623,37.701386950110646,22,德州
3,116.4594076156966,37.65406590594408,23,德州
4,117.3519151218567,37.056201155101924,0,济南
4,117.30424313046824,36.86725214843739,1,济南
4,117.45150003641741,36.99353182497386,2,济南
4,117.22016718352948,37.10045595997178,3,济南
4,117.15965416524737,36.763654870505434,4,济南
4,117.20368467388087,37.07248649727408,5,济南
4,117.31482564872735,36.84874923266518,6,济南
4,117.58127069142807,36.869422326584036,7,济南
4,117.20720234748222,36.71769232066966,8,济南
4,117.29086543517556,37.14647218891208,9,济南
4,117.29929850814503,36.7888704436864,10,济南
4,117.4942792399279,36.77160521763444,11,济南
4,117.4860747015324,37.03226937295878,12,济南
4,117.19966886054172,36.95304501991688,13,济南
4,117.39248413966972,37.00917251499016,14,济南
4,117.27730433601346,37.051269186527634,15,济南
4,117.29809041677728,36.91721271885729,16,济南
4,117.16113645696717,36.80324642287668,17,济南
4,117.50574356773377,36.669757844328444,18,济南
4,117.41765918418591,36.75905611604688,19,济南
4,117.48076778872863,37.019994928589064,20,济南
4,117.51584979490613,37.033983371940764,21,济南
4,117.27869519860425,36.91981094920082,22,济南
4,117.52267410857529,36.72710292152864,23,济南
5,116.57721149506666,37.72001964882018,0,德州
5,116.5032424508788,37.62438208416433,1,德州
5,116.78937549072552,37.718371351180124,2,德州
5,116.45715317248687,37.667743590035144,3,德州
5,116.4434776973641,37.66756437604692,4,德州
5,116.65343627574119,37.66600073989113,5,德州
5,116.70845513531812,37.76301951903757,6,德州
5,116.57801612633905,37.53108132880666,7,德州
5,116.70809468929572,37.7794545338658,8,德州
5,116.5938195839387,37.65217478642402,9,德州
5,116.46264001223842,37.8636311093493,10,德州
5,116.79068690933313,37.492430045755526,11,德州
5,116.64334371400763,37.61824010544707,12,德州
5,116.4290517558505,37.8127166715534,13,德州
5,116.59985598526342,37.448060767570865,14,德州
5,116.66202519826466,37.56695961502146,15,德州
5,116.6526885442631,37.79792671951111,16,德州
5,116.64982063175779,37.86637989032367,17,德州
5,116.68822191150767,37.86653190429861,18,德州
5,116.7836772542021,37.51209474122821,19,德州
5,116.71138971615042,37.89547450488175,20,德州
5,116.59751531363337,37.79345684236437,21,德州
5,116.71807892264184,37.45683784307586,22,德州
5,116.49271953051446,37.76333330167406,23,德州
6,118.66123768658365,35.58438304736394,0,临沂
6,118.47499313326524,35.33749200516243,1,临沂
6,118.76672355561973,35.184850642509474,2,临沂
6,118.47323876287645,35.51727758560673,3,临沂
6,118.69737434863046,35.517752897945286,4,临沂
6,118.42006730062926,35.50364669139395,5,临沂
6,118.58771523532468,35.50787998364757,6,临沂
6,118.70694364706073,35.247511359135615,7,临沂
6,118.41469618955843,35.56116379488612,8,临沂
6,118.53075043875656,35.60720521579756,9,临沂
6,118.64916110240269,35.34889111601372,10,临沂
6,118.39893391319693,35.533655156806645,11,临沂
