id,jd,wd,h,city
1,116.59638468661076,37.44601039301498,0,德州
1,116.5805655924304,37.45621943709787,1,德州
1,116.83657027302883,37.846441666768214,2,德州
1,116.84114985527978,37.611275442592635,3,德州
1,116.62385363171285,37.524174362209045,4,德州
1,116.82016867503206,37.646307578676854,5,德州
1,116.46703976620097,37.757306087293564,6,德州
1,116.7491297565734,37.46035856011044,7,德州
1,116.86395001536825,37.713194847882924,8,德州
1,116.41384184015092,37.53349440578551,9,德州
1,116.63370778724502,37.858782146350485,10,德州
1,116.73925358756327,37.87844432118039,11,德州
1,116.79385356191288,37.445891782094236,12,德州
1,116.6478539861075,37.852164938830384,13,德州
1,116.67327820839046,37.47115942636356,14,德州
1,116.49683765173965,37.829571539105636,15,德州
1,116.45430812974891,37.68215625895496,16,德州
1,116.39458363344002,37.63464412630139,17,德州
1,116.59663539025065,37.749469448286796,18,德州
1,116.69886718309027,37.73538480693946,19,德州
1,116.85843853201906,37.64670190270913,20,德州
1,116.7590954908566,37.579572578167905,21,德州
1,116.80118614572585,37.61538561672956,22,德州
1,116.40119891463719,37.71081180320311,23,德州
2,117.59274455500075,35.24402568405162,0,枣庄
2,117.69253533181896,35.11691170183055,1,枣庄
2,117.78906638623417,34.87329739602971,2,枣庄
2,117.43748102567173,35.05560144866793,3,枣庄
2,117.53825007071292,34.90689548605515,4,枣庄
2,117.44407389585994,35.214436674984796,5,枣庄
2,117.63585453237478,35.10207516243272,6,枣庄
2,117.73033370236841,34.907607666803464,7,枣庄
2,117.4493025565377,34.85598863184721,8,枣庄
2,117.7849548341675,35.200930588987525,9,枣庄
2,117.36423448462,35.30985941686649,10,枣庄
2,117.68266293762184,35.07990783732551,11,枣庄
2,117.43874063646423,34.89936787667262,12,枣庄
2,117.59905370631549,35.17813475238979,13,枣庄
2,117.42144552318948,35.246292614216365,14,枣庄
2,117.66139597736436,35.0696264841222,15,枣庄
2,117.49627558888665,35.18824339092732,16,枣庄
2,117.43586506770306,34.96258758430495,17,枣庄
2,117.82165150640293,34.92450322895451,18,枣庄
2,117.8156539725557,34.975001538739306,19,枣庄
2,117.54822608774388,34.927711991975464,20,枣庄
2,117.69925202541977,35.17775204590723,21,枣庄
2,117.37461194317501,34.84494501930617,22,枣庄
2,117.64853242089387,35.188055807228636,23,枣庄
3,117.31368007835418,36.836544812294804,0,济南
3,117.62242131259441,36.68012869075091,1,济南
