id,jd,wd,h,city
1,117.54559268591407,34.927781125271494,0,枣庄
1,117.46688917233904,34.90908707401107,1,枣庄
1,117.33134397033083,34.93699194568274,2,枣庄
1,117.37770998473991,35.21244715434957,3,枣庄
1,117.5479896685951,34.99569223369179,4,枣庄
1,117.82010491321951,34.879315027801354,5,枣庄
1,117.72585433544086,34.82240149867186,6,枣庄
1,117.33101230912598,34.977427959389914,7,枣庄
1,117.69482613671143,35.282050935099086,8,枣庄
1,117.65496166464118,34.915454760174626,9,枣庄
1,117.58289511143562,35.13880202135593,10,枣庄
1,117.8237398319954,35.18157726669058,11,枣庄
1,117.62959571678617,35.12761282212097,12,枣庄
1,117.50460322970076,35.18217108513662,13,枣庄
1,117.65156203445794,35.154620475359415,14,枣庄
1,117.62415512767446,35.20307742657954,15,枣庄
1,117.40116604010255,35.06399123291815,16,枣庄
1,117.8295359135356,34.9491749107828,17,枣庄
1,117.42094777179973,35.15027860524263,18,枣庄
1,117.6343371079866,35.16180289562144,19,枣庄
1,117.73946687083661,34.89863057387055,20,枣庄
1,117.69377733153789,34.83225513236067,21,枣庄
1,117.36959500690817,34.961431376325216,22,枣庄
1,117.54210159671004,35.28907468596273,23,枣庄
2,118.16272648812944,37.57455587378865,0,滨州
2,118.28547311338296,37.53636559067149,1,滨州
2,118.05117778914138,37.64092896461648,2,滨州
2,118.19618280186516,37.54553569692064,3,滨州
2,118.28694616017415,37.87261797887972,4,滨州
2,118.05945227284585,37.61717993745892,5,滨州
2,118.10962787707672,37.56543719975478,6,滨州
2,118.23336338219858,37.710801541046905,7,滨州
2,118.31706096585485,37.84363977881799,8,滨州
2,118.14501722068404,37.43023402302149,9,滨州
2,118.44011745709194,37.433033951059805,10,滨州
2,118.40436002444662,37.78668722565552,11,滨州
2,118.1647008938949,37.51838405765598,12,滨州
2,118.35421874296661,37.79737549598096,13,滨州
2,118.22566782081242,37.76543821875642,14,滨州
2,118.22916357900607,37.530272052280395,15,滨州
2,117.98894216216513,37.61330849626871,16,滨州
2,118.22814847367711,37.61198221223461,17,滨州
2,118.14428714839119,37.71252108003885,18,滨州
2,118.02904845687084,37.52617368287546,19,滨州
2,118.43405195086982,37.40312945842526,20,滨州
2,118.26896053094661,37.76892292502125,21,滨州
2,118.34899215488109,37.55701067680129,22,滨州
2,118.11066384372288,37.703098693137726,23,滨州
3,119.31949346151347,37.20514946135601,0,潍坊
3,119.57378712730929,36.720719456540735,1,潍坊
3,119.44316487541536,37.05622670974098,2,潍坊
3,119.55487925822813,36.88793768574644,3,潍坊
3,119.60278697004213,36.931790226405745,4,潍坊
3,119.47430614907803,36.8433572805371,5,潍坊
3,119.35357830467237,36.89494226565471,6,潍坊
3,119.21638782621453,36.75402954195012,7,潍坊
3,119.19822516325358,36.77897263032343,8,潍坊
3,119.37697844998284,36.85206505585654,9,潍坊
3,119.40189817579518,36.82768232639071,10,潍坊
3,119.59683158916475,37.03088761653222,11,潍坊
3,119.51947947283666,36.98264377008503,12,潍坊
3,119.60422825348562,36.988972583245655,13,潍坊
3,119.51003101211214,37.08626984657965,14,潍坊
3,119.52370727896465,36.90704762173005,15,潍坊
3,119.60679156897719,36.80636686742016,16,潍坊
