id,jd,wd,h,city
1,121.84679612034972,37.95401973974721,0,烟台
1,121.91495222278924,37.9038292845804,1,烟台
1,121.8412154530747,37.68299161479935,2,烟台
1,121.80297022353204,37.54847786867948,3,烟台
1,121.5064014792665,37.67999745978286,4,烟台
1,121.8197628525366,37.766092426961116,5,烟台
1,121.73562675591832,37.76641709288167,6,烟台
1,121.53812900216633,37.694853661626134,7,烟台
1,121.91393367757678,37.79920855936534,8,烟台
1,121.47369182499766,37.55091352347566,9,烟台
1,121.52419752852761,37.648071689187994,10,烟台
1,121.46422650737023,37.58264801646031,11,烟台
1,121.85641724761987,37.589265709792045,12,烟台
1,121.69538061374207,37.5148233076852,13,烟台
1,121.46840447672973,37.93536778459099,14,烟台
1,121.72986433375036,37.87750512369677,15,烟台
1,121.74553242041134,37.62331459617498,16,烟台
1,121.48697898750832,37.7240760623347,17,烟台
1,121.94934970109021,37.86787653745985,18,烟台
1,121.89709261827707,37.92335269976681,19,烟台
1,121.73739013655532,37.84903112308984,20,烟台
1,121.71222559967835,37.79437053033428,21,烟台
1,121.52245893547446,37.689055885307155,22,烟台
1,121.83538770195209,37.608730485312684,23,烟台
2,119.56997884758465,36.9627999816566,0,潍坊
2,119.47880061481882,37.08628594797024,1,潍坊
2,119.29872190569519,36.98075194509822,2,潍坊
2,119.48585278809996,36.85880989797349,3,潍坊
2,119.56290476446864,37.016197565932494,4,潍坊
2,119.30937880293389,37.024066839598184,5,潍坊
2,119.33724626947586,36.887389214135595,6,潍坊
2,119.45663498936939,36.898869070985846,7,潍坊
2,119.4025803317378,37.15803530455901,8,潍坊
2,119.36900654810853,36.95150164107099,9,潍坊
2,119.58365696778334,37.0761750684933,10,潍坊
2,119.33843423240519,36.98421265942272,11,潍坊
2,119.63325445366138,37.20529762069277,12,潍坊
2,119.47945428197222,36.74293266570202,13,潍坊
2,119.62260653343138,36.90292383982455,14,潍坊
2,119.61615484057373,36.909661893497656,15,潍坊
2,119.5089096924318,37.15554719214076,16,潍坊
2,119.45692519427041,36.822048846102945,17,潍坊
2,119.31283044192682,36.88472219596306,18,潍坊
2,119.34327532184086,36.994211811142286,19,潍坊
2,119.17177693701767,37.08228684948599,20,潍坊
2,119.41959680951506,37.04654935154204,21,潍坊
2,119.59820791367558,37.14338384834592,22,潍坊
2,119.41388773519952,36.92996728168546,23,潍坊
3,116.37882168263863,37.74594951869492,0,德州
3,116.77347219205747,37.52136840724027,1,德州
3,116.8050963114037,37.82330314916299,2,德州
3,116.83178596704741,37.900008241302494,3,德州
