id,jd,wd,h,city
1,117.48813732066142,35.11951632659074,0,枣庄
1,117.38510348853228,35.033135237444796,1,枣庄
1,117.62068682168662,34.823966254257186,2,枣庄
1,117.3966662455325,34.82629917934155,3,枣庄
1,117.6543949125448,34.953862634088345,4,枣庄
1,117.67758710692515,34.8610850594904,5,枣庄
1,117.44993287084296,34.89089968688464,6,枣庄
1,117.63879718871944,34.81810360336854,7,枣庄
1,117.6846761125131,35.000387391302176,8,枣庄
1,117.49618117267163,35.21178588918243,9,枣庄
1,117.73540964550729,34.88220601703168,10,枣庄
1,117.79206925361288,35.20028047955184,11,枣庄
1,117.70401516717855,35.20133681178818,12,枣庄
1,117.80433858913307,35.1965466761656,13,枣庄
1,117.37389057077492,35.308574927304676,14,枣庄
1,117.50156560069725,34.95486555289913,15,枣庄
1,117.70313658198057,35.13448848070404,16,枣庄
1,117.70577912383959,34.86700241514775,17,枣庄
1,117.69906593410091,35.22133913699922,18,枣庄
1,117.39346310467428,35.05678862157031,19,枣庄
1,117.54400438250362,35.108952905344225,20,枣庄
1,117.56690714748507,34.91776408224803,21,枣庄
1,117.41086869805791,35.27862975784442,22,枣庄
1,117.66513055089884,34.94664591791537,23,枣庄
2,116.48206533912379,37.80336759770122,0,德州
2,116.57660894783552,37.52484287629677,1,德州
2,116.56104220276212,37.480965654646184,2,德州
2,116.82377252018594,37.521920464121024,3,德州
2,116.76148932318512,37.58150441320221,4,德州
2,116.82532496673245,37.45950880158223,5,德州
2,116.47326994493531,37.592544486607814,6,德州
2,116.5251286861409,37.50931370260187,7,德州
2,116.38086835947834,37.88480500188255,8,德州
2,116.754488950047,37.78249659971218,9,德州
2,116.5536458999736,37.932206393760154,10,德州
2,116.84053022553977,37.899989977027545,11,德州
2,116.79257017452633,37.664180260563526,12,德州
2,116.72794428460031,37.624901596079866,13,德州
2,116.78991721579786,37.70197274857921,14,德州
2,116.37725428095935,37.750429997969825,15,德州
2,116.55853626016915,37.69733938821914,16,德州
