id,jd,wd,h,city
1,118.4342306642534,35.51122395634072,0,临沂
1,118.43003429411435,35.129820398632745,1,临沂
1,118.84052879048228,35.54964033013533,2,临沂
1,118.55120008078941,35.57678134526584,3,临沂
1,118.81307679622383,35.16732392552582,4,临沂
1,118.48261229021,35.27505587364268,5,临沂
1,118.37986026499763,35.33406234140396,6,临沂
1,118.56038973803899,35.442708347541476,7,临沂
1,118.49256040591318,35.37457800889401,8,临沂
1,118.53250940240186,35.59860735821722,9,临沂
1,118.41304064671273,35.51068541926656,10,临沂
1,118.47332656510186,35.37706620403306,11,临沂
1,118.69996526525937,35.60652319723842,12,临沂
1,118.84269464514082,35.17974182176787,13,临沂
1,118.41085638956542,35.47572399503113,14,临沂
1,118.68856043834424,35.27313094942534,15,临沂
1,118.73101583789638,35.50756755868456,16,临沂
1,118.5939829021537,35.127578547555295,17,临沂
1,118.42834187161516,35.135278043443314,18,临沂
1,118.82742158170213,35.16027106856473,19,临沂
1,118.63285587117316,35.475871558440986,20,临沂
1,118.48075413099279,35.11321329512663,21,临沂
1,118.50306316332805,35.352762958956816,22,临沂
1,118.48142288421532,35.470763440958905,23,临沂
2,119.60709884767141,35.561421825579636,0,日照
2,119.6636592335697,35.484001306508155,1,日照
2,119.53598947509765,35.87078196085973,2,日照
2,119.55808848888975,35.60471435806583,3,日照
2,119.87763156738365,35.67196358517423,4,日照
2,119.85431804585991,35.74816257346759,5,日照
2,119.72381267846842,35.87911975003245,6,日照
2,119.95462154178352,35.83911509664472,7,日照
2,119.6477953603216,35.58437258663315,8,日照
2,119.46113356501952,35.58061659384686,9,日照
2,119.87122321463812,35.576479716833305,10,日照
2,119.75706640157776,35.82346393706583,11,日照
2,119.92129670602685,35.64770555310058,12,日照
2,119.48749964692054,35.66540464014813,13,日照
2,119.69472734403504,35.493420171063576,14,日照
2,119.89018970285719,35.64738008713363,15,日照
2,119.78313069220002,35.85997090162189,16,日照
2,119.75832606241585,35.78357723425963,17,日照
2,119.94166310534486,35.72515916253311,18,日照
2,119.80743433369469,35.79054629725805,19,日照
2,119.56915517335058,35.4890673755522,20,日照
2,119.57024489284956,35.8604391680391,21,日照
2,119.45918032183671,35.88716157787821,22,日照
2,119.8946092065459,35.84138235111071,23,日照
3,119.80278535815573,35.53973747428215,0,日照
3,119.78234543281975,35.52331432383143,1,日照
3,119.66560642097906,35.74967088200389,2,日照
3,119.58720559950054,35.92136922521676,3,日照
