id,jd,wd,h,city
1,117.25897587200969,36.86916579983685,0,济南
1,117.29496371613178,36.77467085089646,1,济南
1,117.28020568575724,36.79384854445595,2,济南
1,117.39574184844813,36.6833448293124,3,济南
1,117.16212699389439,36.79438043160424,4,济南
1,117.23432981466684,36.770841385436725,5,济南
1,117.21723514194474,36.7314659609792,6,济南
1,117.17806780471905,37.14916500819901,7,济南
1,117.20022698973973,36.92056669949412,8,济南
1,117.33313357461415,36.884713442918354,9,济南
1,117.2181131229943,36.906672443757486,10,济南
1,117.55661409905176,37.09836046477691,11,济南
1,117.17292000539862,36.67956835315667,12,济南
1,117.27287219399963,37.089316628358134,13,济南
1,117.560372338629,36.82315666673704,14,济南
1,117.61181982491757,37.11295282212081,15,济南
1,117.14269153524904,36.96498784718463,16,济南
1,117.3683966205068,37.152995340648204,17,济南
1,117.24652699928097,37.11530051018028,18,济南
1,117.30724474093121,36.97113425173913,19,济南
1,117.6058100014129,36.66443553208059,20,济南
1,117.36529094430264,37.028885376484766,21,济南
1,117.30178291332523,36.85323695126174,22,济南
1,117.15012164651716,36.708851680584615,23,济南
2,120.87685732995915,36.18593834436082,0,青岛
2,120.64472416990114,36.42859075093979,1,青岛
2,120.4222485629154,36.55252778934479,2,青岛
2,120.68204741552991,36.37110467432606,3,青岛
2,120.62788109060689,36.33375071159808,4,青岛
2,120.54494113462715,36.32470216794534,5,青岛
2,120.88756479154189,36.158806852636964,6,青岛
2,120.64511556665862,36.154991422893566,7,青岛
2,120.79339914232627,36.40567370229629,8,青岛
2,120.75286511419215,36.4858502247415,9,青岛
2,120.52557219307306,36.36475792543295,10,青岛
2,120.69777882797217,36.131870546107855,11,青岛
2,120.55222038657112,36.401131923303176,12,青岛
2,120.47395286331133,36.282261483706876,13,青岛
2,120.66986127585247,36.24494012855947,14,青岛
2,120.79413284727465,36.252854941202926,15,青岛
2,120.72006704069699,36.22580262757173,16,青岛
2,120.72280157286441,36.49630690104863,17,青岛
2,120.66921039828685,36.29128838407341,18,青岛
2,120.50407310279515,36.34956539189524,19,青岛
2,120.73125574824199,36.16000343492977,20,青岛
2,120.42337070290813,36.40206083394203,21,青岛
2,120.50766470776053,36.38938152809137,22,青岛
2,120.67129578551764,36.35613124873633,23,青岛
3,118.54868503069231,35.37482243396424,0,临沂
3,118.6435315934122,35.51209804230917,1,临沂
3,118.79557028858932,35.58265786868135,2,临沂
3,118.49943771211683,35.57985129528369,3,临沂
3,118.74576157740391,35.23370780528906,4,临沂
3,118.67172368467521,35.49680592817656,5,临沂
3,118.84163950575457,35.42123650934441,6,临沂
3,118.39557695851589,35.53874250079649,7,临沂
3,118.67706104308033,35.58298046435453,8,临沂
3,118.74115527852068,35.135966006974634,9,临沂
3,118.55357366744899,35.44001066978219,10,临沂
3,118.69829488695713,35.1299524977258,11,临沂
3,118.37131886851033,35.2441795024134,12,临沂
3,118.36378876335158,35.30313784016513,13,临沂
3,118.50492908659999,35.12476335887148,14,临沂
3,118.49280485361164,35.19471349478572,15,临沂
3,118.43899945092593,35.28540629299148,16,临沂
3,118.78108500718983,35.11182596594054,17,临沂
3,118.65547238893306,35.42943385587292,18,临沂
3,118.69188539884381,35.419371284785875,19,临沂
3,118.73838342766116,35.22478067187211,20,临沂
3,118.66202851645993,35.34199672080979,21,临沂
3,118.81633718469065,35.241206992651854,22,临沂
3,118.83997756114347,35.200706990179135,23,临沂
4,120.85495575669214,36.12447844060955,0,青岛
4,120.82059883841966,36.07938322726568,1,青岛
4,120.73283947152629,36.10841376468307,2,青岛
4,120.70974419207545,36.57189921493452,3,青岛
4,120.77863749417284,36.07862178138532,4,青岛
4,120.39052781242793,36.161354828495675,5,青岛
4,120.4805000248249,36.48260730214051,6,青岛
4,120.71271127174963,36.3941742193168,7,青岛
4,120.86262640957925,36.09578502897872,8,青岛
4,120.7176748823576,36.20403293555628,9,青岛
4,120.66533980974664,36.40899217178889,10,青岛
4,120.69677266107736,36.298627805107905,11,青岛
4,120.41015468836211,36.25774492400746,12,青岛
4,120.6331882657735,36.23234799800141,13,青岛
4,120.40140168958187,36.07625735198554,14,青岛
4,120.87966254764208,36.25954417033455,15,青岛
4,120.57928502862173,36.33262066953223,16,青岛
4,120.40269995445946,36.11788723799535,17,青岛
4,120.73153260133721,36.56874115546403,18,青岛
4,120.70535938466205,36.264796959097346,19,青岛
4,120.60569054989654,36.290348608635114,20,青岛
4,120.4158405490959,36.29444426888596,21,青岛
4,120.57076874127645,36.20942200004528,22,青岛
4,120.83924182905712,36.10710023884654,23,青岛
5,118.3366620060038,36.88969667141562,0,淄博
