id,jd,wd,h,city
1,122.49359015102351,37.80994461267193,0,威海
1,122.45104312387711,37.96976019943863,1,威海
1,122.31277251345615,37.62721008356472,2,威海
1,122.19885952675511,37.688892211712314,3,威海
1,122.54587302004043,37.716825300299185,4,威海
1,122.40536659679228,37.94494304720657,5,威海
1,122.60762324252286,37.53964437461423,6,威海
1,122.30810167609908,37.641048079812506,7,威海
1,122.2118605228524,37.75438447459021,8,威海
1,122.14940859375852,37.78958518339069,9,威海
1,122.19185229996668,37.782037247584306,10,威海
1,122.33790875522344,37.882336535738126,11,威海
1,122.51588816480982,37.9615913832243,12,威海
1,122.49208160414362,37.77483846993992,13,威海
1,122.25552265766586,37.73545622810667,14,威海
1,122.25313989225599,38.015608196454444,15,威海
1,122.42224442337015,37.61134360268978,16,威海
1,122.43951563052352,37.8639077379345,17,威海
1,122.54847457799231,37.80297240711835,18,威海
1,122.34012775285551,37.833583356478755,19,威海
1,122.4048962426906,37.928811163473156,20,威海
1,122.57115346290934,37.93253027060488,21,威海
1,122.48206127577242,37.696350787947864,22,威海
1,122.54012618183074,37.878823356029,23,威海
2,118.7754020381858,35.3140856927074,0,临沂
2,118.50370056316903,35.300958684965316,1,临沂
2,118.80607898553222,35.163762983764755,2,临沂
2,118.39496123656035,35.602177565028185,3,临沂
2,118.70027689479261,35.29882131350357,4,临沂
2,118.55472367666216,35.461713385954276,5,临沂
2,118.36515210419154,35.49066846495104,6,临沂
2,118.81824985353296,35.52297611552349,7,临沂
2,118.47096734343825,35.115426876609156,8,临沂
2,118.48764521505379,35.18116786643423,9,临沂
2,118.77013331033143,35.476585557274554,10,临沂
2,118.68567461540448,35.42747698889971,11,临沂
2,118.81067231393662,35.33529313865712,12,临沂
2,118.48283868364716,35.57850142029155,13,临沂
2,118.81919563326886,35.280849084600334,14,临沂
2,118.86234729884029,35.35645196750294,15,临沂
2,118.85391985890851,35.26740604538582,16,临沂
2,118.76632959448472,35.14173434044356,17,临沂
2,118.81500235958266,35.203969333026244,18,临沂
2,118.65891537307418,35.323805446565544,19,临沂
2,118.83757666539401,35.290593071534225,20,临沂
2,118.53433359466412,35.23805348143339,21,临沂
2,118.70680477059334,35.48531496549952,22,临沂
2,118.38469677012417,35.32325448797428,23,临沂
3,116.25737084296334,36.55043485035991,0,聊城
3,116.13616087443916,36.94159577795315,1,聊城
3,116.00895387948913,36.58494011520325,2,聊城
3,116.44026590960388,36.47948923052805,3,聊城
3,116.30583951722568,36.49292992001833,4,聊城
3,116.30593408393125,36.583805689125704,5,聊城
3,115.99684919769861,36.89508529958646,6,聊城
3,116.07425783833065,36.61450824517063,7,聊城
3,116.07651228512934,36.94582766925315,8,聊城
3,116.05936043161104,36.563858010241276,9,聊城
3,116.12175073986408,36.52671636772428,10,聊城
3,116.09994217760105,36.74289769971826,11,聊城
3,116.30566459297631,36.87519735523402,12,聊城
3,116.27283332813221,36.85243715848942,13,聊城
3,116.05645556285594,36.74382894930646,14,聊城
3,116.40805970487816,36.92663067525114,15,聊城
3,116.3510621714218,36.90056526139548,16,聊城
3,116.39690569583374,36.878992365632335,17,聊城
3,116.06061764714919,36.64754765433744,18,聊城
3,116.25686812114925,36.89359793566712,19,聊城
3,116.03126252749759,36.586842112707394,20,聊城
3,116.42259095917211,36.49583546413385,21,聊城
3,116.31077789226606,36.959711285336375,22,聊城
3,116.045408873735,36.96204542643251,23,聊城
4,118.7967128282698,35.4932877452273,0,临沂
4,118.47778436053419,35.53450460419891,1,临沂
4,118.51126493879592,35.131570727462154,2,临沂
4,118.39994078613148,35.292835926698444,3,临沂
4,118.72952127165509,35.59853607583807,4,临沂
4,118.71852057745652,35.545481283255334,5,临沂
4,118.46977898051561,35.4801912588628,6,临沂
4,118.42500937064024,35.56798090952956,7,临沂
4,118.44916502683482,35.16176981421373,8,临沂
4,118.53245542008108,35.281623016983055,9,临沂
4,118.36705445692701,35.387912545755825,10,临沂
4,118.51836550011222,35.548394986292905,11,临沂
4,118.46043979881794,35.403135151503115,12,临沂
4,118.57880636111909,35.172369652339476,13,临沂
4,118.82461824482577,35.452893568106845,14,临沂
4,118.37212516014318,35.13070337016726,15,临沂
4,118.7246777785003,35.38038041046355,16,临沂
4,118.61411403743469,35.12776649032079,17,临沂
4,118.6436662980754,35.403888667889746,18,临沂
4,118.78223556237899,35.49712605323549,19,临沂
4,118.76010596140466,35.30401890207905,20,临沂
4,118.59696487248691,35.13834487052555,21,临沂
4,118.66698636548372,35.277434882473386,22,临沂
4,118.72696200348287,35.541731072717475,23,临沂
5,120.8128461094259,36.3144870106626,0,青岛
5,120.75214772917217,36.40328191816809,1,青岛
5,120.64329423868841,36.08191040551126,2,青岛
5,120.71959390531023,36.313694790588364,3,青岛
5,120.60922842743054,36.13957532398693,4,青岛
5,120.41813527412273,36.30750568331438,5,青岛
5,120.69571443157706,36.16471443361802,6,青岛
5,120.80842662628385,36.33429299297813,7,青岛
5,120.77856887339759,36.25412920139451,8,青岛
5,120.57588012272197,36.30083729509854,9,青岛
5,120.5882406531594,36.18015262442941,10,青岛
5,120.47848775235865,36.40490546845414,11,青岛
5,120.81146735876968,36.390464048187795,12,青岛
5,120.51634485650918,36.38486714321446,13,青岛
5,120.78476273392964,36.53335553942501,14,青岛
5,120.65579475695921,36.50519349721072,15,青岛
5,120.51438391898284,36.3106648714265,16,青岛
5,120.81524330513602,36.38008358718031,17,青岛
5,120.59320537692939,36.395693854296916,18,青岛
5,120.80102199458052,36.44095923321265,19,青岛
5,120.62833984064596,36.42985021674316,20,青岛
5,120.6204287738742,36.451789061487936,21,青岛
5,120.71423381711033,36.16732051709445,22,青岛
5,120.67680763947813,36.52510233104854,23,青岛
6,118.6923999661879,37.506474815092105,0,东营
6,119.0360682999824,37.70124282366467,1,东营
6,118.90916371380509,37.46889418843798,2,东营
6,119.16131756197747,37.6978751193009,3,东营
6,118.95818385318437,37.93764252916399,4,东营
6,118.70174305702986,37.86500639952398,5,东营
6,118.91089645872638,37.71270969293341,6,东营
6,118.99875167083546,37.87360025883749,7,东营
6,119.13274041458064,37.5297119629224,8,东营
6,119.13566608815266,37.54993019344005,9,东营
6,118.86824257195696,37.59313939768128,10,东营
6,118.9361436359025,37.8127380224894,11,东营
6,118.90514503736215,37.546204833315564,12,东营
6,118.93473557375015,37.9074431142622,13,东营
6,119.08640258646467,37.77237506828675,14,东营
6,118.87987417519024,37.77157221498689,15,东营
6,118.88329394986513,37.93289253286327,16,东营
6,119.14889104744293,37.4789451449166,17,东营
6,118.88011447647256,37.5547592299622,18,东营
6,118.96991774883188,37.80047012549945,19,东营
6,118.83760254834124,37.674482636101196,20,东营
6,118.99924888814031,37.68748007579072,21,东营
6,118.86628242045121,37.77022249460357,22,东营
6,119.17660325900921,37.68356484861656,23,东营
7,122.36871454135057,37.83574206725124,0,威海
7,122.5494488423776,37.75111528354559,1,威海
7,122.1785680536415,37.97902373462233,2,威海
7,122.2463266670124,37.56591176243839,3,威海
7,122.55136552537589,37.96203105570886,4,威海
7,122.46227561039244,37.60619920512825,5,威海
7,122.39306404857496,37.616313274022474,6,威海
7,122.55655640145582,37.71334608955811,7,威海
7,122.54793459512321,37.61966884306944,8,威海
7,122.56045704994709,37.64524438890172,9,威海
7,122.21351668934703,37.52868585923126,10,威海
7,122.47499965348146,37.9832882505403,11,威海
7,122.14590949030489,37.96056677976944,12,威海
7,122.52487665217456,37.63573137610109,13,威海
7,122.24680827872277,37.85057403844821,14,威海
7,122.48504366750161,37.81873663211071,15,威海
7,122.60071077739666,37.54984380913154,16,威海
7,122.23573104520833,37.567131442089796,17,威海
7,122.37281338751079,37.68446873486162,18,威海
7,122.27283395685448,37.83166154456133,19,威海
7,122.41712824206688,37.56887212258887,20,威海
7,122.61430716375706,37.5948375338265,21,威海
7,122.17895830661327,37.85065361687315,22,威海
7,122.2608574714179,37.95070269491692,23,威海
8,117.06188002222724,35.585729376112084,0,济宁
8,116.8811942977534,35.57097044905151,1,济宁
8,116.61413235743707,35.44414466812864,2,济宁
8,116.93262905613203,35.7287972390447,3,济宁
8,116.81633308993644,35.54648319234872,4,济宁
8,116.7036835258486,35.84243966913311,5,济宁
8,116.79656575792491,35.75688538982449,6,济宁
8,116.83019673672845,35.59267513911665,7,济宁
8,116.64916828826719,35.86483793573614,8,济宁
8,116.93088236030904,35.507008945116155,9,济宁
8,117.03193779777177,35.65812742843252,10,济宁
8,116.8745188968879,35.5155013721389,11,济宁
8,116.99727681841087,35.84504397333848,12,济宁
