lng,lat,value
121.4848682,31.24077607,7742.553191489362
121.1305531,31.15545432,8666.666666666666
121.5325199,31.26552414,6000.0
121.4433964,31.19455677,7650.0
121.5504546,31.22734829,7808.823529411765
121.4304544,31.22684797,8966.666666666666
121.4915856,31.23724715,4172.222222222223
121.4035693,31.25497337,6757.142857142857
121.3886119,31.11884258,7606.666666666667
121.2344796,31.03713518,4812.5
121.5115865,31.2697467,6900.0
121.496563,31.41027947,7550.0
121.2725951,31.38015534,8000.0
121.4534318,31.23384493,6327.777777777777
121.34848,30.74785238,6500.0
121.4805037,30.92372011,8000.0
