lng,lat,value
121.4848682,31.24077607,7352.027027027027
121.1305531,31.15545432,6035.714285714285
121.5325199,31.26552414,8520.0
121.4433964,31.19455677,7175.862068965517
121.5504546,31.22734829,7520.0
121.4304544,31.22684797,7195.652173913043
121.4915856,31.23724715,7382.35294117647
121.4035693,31.25497337,5571.428571428572
121.3886119,31.11884258,7250.0
121.2344796,31.03713518,4890.0
121.5115865,31.2697467,8277.777777777777
121.496563,31.41027947,7166.666666666667
121.2725951,31.38015534,7033.333333333333
121.4534318,31.23384493,6514.285714285715
121.34848,30.74785238,9000.0
121.4805037,30.92372011,6000.0
