lng,lat,value
121.4848682,31.24077607,9359.060402684563
121.1305531,31.15545432,10250.0
121.5325199,31.26552414,8393.333333333334
121.4433964,31.19455677,9169.565217391304
121.5504546,31.22734829,8371.929824561403
121.4304544,31.22684797,6992.592592592592
121.4915856,31.23724715,10115.384615384615
121.4035693,31.25497337,5446.153846153846
121.3886119,31.11884258,6852.380952380952
121.2344796,31.03713518,5654.545454545455
121.5115865,31.2697467,6240.0
121.496563,31.41027947,9400.0
121.2725951,31.38015534,4260.0
121.4534318,31.23384493,7571.428571428572
121.34848,30.74785238,6800.0
121.4805037,30.92372011,200.0
