lng,lat,value
121.4848682,31.24077607,7870.707070707071
121.1305531,31.15545432,6857.142857142857
121.5325199,31.26552414,6608.695652173913
121.4433964,31.19455677,6035.4838709677415
121.5504546,31.22734829,7387.3239436619715
121.4304544,31.22684797,7230.7692307692305
121.4915856,31.23724715,8400.0
121.4035693,31.25497337,6428.571428571428
121.3886119,31.11884258,6595.238095238095
121.2344796,31.03713518,7041.176470588235
121.5115865,31.2697467,6611.111111111111
121.496563,31.41027947,8133.333333333333
121.2725951,31.38015534,7608.695652173913
121.4534318,31.23384493,6340.909090909091
121.4035569,31.62856998,8000.0
121.34848,30.74785238,8000.0
121.4805037,30.92372011,9294.117647058823
