lng,lat,value
121.4848682,31.24077607,11889.25925925926
121.1305531,31.15545432,9912.5
121.5325199,31.26552414,11800.0
121.4433964,31.19455677,14493.75
121.5504546,31.22734829,12047.191011235955
121.4304544,31.22684797,10477.272727272728
121.4915856,31.23724715,13207.142857142857
121.4035693,31.25497337,7618.181818181818
121.3886119,31.11884258,8738.805970149253
121.2344796,31.03713518,14500.0
121.5115865,31.2697467,9000.0
121.496563,31.41027947,15190.90909090909
121.2725951,31.38015534,17083.333333333332
121.4534318,31.23384493,12138.095238095239
121.4035569,31.62856998,10000.0
121.34848,30.74785238,14000.0
121.4805037,30.92372011,11266.666666666666
