lng,lat,value
121.4848682,31.24077607,6163.74269005848
121.1305531,31.15545432,4890.0
121.5325199,31.26552414,7733.333333333333
121.4433964,31.19455677,4714.285714285715
121.5504546,31.22734829,10440.0
121.4304544,31.22684797,7795.652173913043
121.4915856,31.23724715,8341.176470588236
121.4035693,31.25497337,6428.571428571428
121.3886119,31.11884258,6106.122448979592
121.2344796,31.03713518,6889.473684210527
121.5115865,31.2697467,7640.0
121.496563,31.41027947,5757.142857142857
121.2725951,31.38015534,5062.5
121.4534318,31.23384493,8612.5
121.4035569,31.62856998,20000.0
121.34848,30.74785238,10750.0
121.4805037,30.92372011,6900.0
