lng,lat,value
121.4848682,31.24077607,7087.628865979382
121.1305531,31.15545432,7500.0
121.5325199,31.26552414,6278.571428571428
121.4433964,31.19455677,7412.0
121.5504546,31.22734829,6641.304347826087
121.4304544,31.22684797,7291.666666666667
121.4915856,31.23724715,6953.333333333333
121.4035693,31.25497337,7236.8421052631575
121.3886119,31.11884258,7074.418604651163
121.2344796,31.03713518,7857.142857142857
121.5115865,31.2697467,5700.0
121.496563,31.41027947,6220.0
121.2725951,31.38015534,7129.411764705882
121.4534318,31.23384493,7119.047619047619
121.4805037,30.92372011,8000.0
