lng,lat,value
121.4848682,31.24077607,7893.859649122807
121.1305531,31.15545432,7843.478260869565
121.5325199,31.26552414,7188.0952380952385
121.4433964,31.19455677,8185.542168674699
121.5504546,31.22734829,7461.2565445026175
121.4304544,31.22684797,8437.5
121.4915856,31.23724715,6762.962962962963
121.4035693,31.25497337,7407.5
121.3886119,31.11884258,7124.705882352941
121.2344796,31.03713518,7642.857142857143
121.5115865,31.2697467,7842.857142857143
121.496563,31.41027947,7990.566037735849
121.2725951,31.38015534,7819.512195121952
121.4534318,31.23384493,6398.387096774193
121.34848,30.74785238,8555.555555555555
121.4805037,30.92372011,8090.909090909091
