lng,lat,value
121.4848682,31.24077607,6693.548387096775
121.1305531,31.15545432,6500.0
121.5325199,31.26552414,5583.333333333333
121.4433964,31.19455677,6165.517241379311
121.5504546,31.22734829,9350.0
121.4304544,31.22684797,6840.0
121.4915856,31.23724715,7346.428571428572
121.4035693,31.25497337,5642.857142857143
121.3886119,31.11884258,6264.705882352941
121.2344796,31.03713518,10000.0
121.5115865,31.2697467,8000.0
121.496563,31.41027947,9000.0
121.2725951,31.38015534,350.0
121.4534318,31.23384493,8484.21052631579
121.34848,30.74785238,8000.0
