lng,lat,value
121.4848682,31.24077607,8911.731843575419
121.5325199,31.26552414,6550.0
121.4433964,31.19455677,9629.032258064517
121.5504546,31.22734829,10343.589743589744
121.4304544,31.22684797,5535.714285714285
121.4915856,31.23724715,6340.740740740741
121.4035693,31.25497337,5250.0
121.3886119,31.11884258,8158.823529411765
121.2344796,31.03713518,10000.0
121.5115865,31.2697467,6371.428571428572
121.496563,31.41027947,5100.0
121.2725951,31.38015534,2600.0
121.4534318,31.23384493,7266.666666666667
121.34848,30.74785238,10000.0
121.4805037,30.92372011,3100.0
