lng,lat,value
121.4848682,31.24077607,6931.496062992126
121.1305531,31.15545432,5358.823529411765
121.5325199,31.26552414,5990.625
121.4433964,31.19455677,6996.610169491525
121.5504546,31.22734829,7498.089171974522
121.4304544,31.22684797,7907.317073170731
121.4915856,31.23724715,6713.1578947368425
121.4035693,31.25497337,6912.903225806452
121.3886119,31.11884258,6926.923076923077
121.2344796,31.03713518,8543.75
121.5115865,31.2697467,6963.1578947368425
121.496563,31.41027947,4833.333333333333
121.2725951,31.38015534,6570.0
121.4534318,31.23384493,7200.0
121.4035569,31.62856998,8000.0
121.34848,30.74785238,8000.0
121.4805037,30.92372011,4885.714285714285
