lng,lat,value
121.4848682,31.24077607,6484.302325581395
121.1305531,31.15545432,6411.111111111111
121.5325199,31.26552414,4733.333333333333
121.4433964,31.19455677,4136.363636363636
121.5504546,31.22734829,6860.0
121.4304544,31.22684797,6552.941176470588
121.4915856,31.23724715,6562.5
121.4035693,31.25497337,6668.75
121.3886119,31.11884258,9803.703703703704
121.2344796,31.03713518,7000.0
121.5115865,31.2697467,7650.0
121.496563,31.41027947,7285.714285714285
121.2725951,31.38015534,5277.777777777777
121.4534318,31.23384493,5697.674418604651
121.4805037,30.92372011,8666.666666666666
