lng,lat,value
121.4848682,31.24077607,7108.108108108108
121.1305531,31.15545432,4341.176470588235
121.5325199,31.26552414,7000.0
121.4433964,31.19455677,5650.0
121.5504546,31.22734829,6407.142857142857
121.4304544,31.22684797,6605.263157894737
121.4915856,31.23724715,5700.0
121.4035693,31.25497337,5942.857142857143
121.3886119,31.11884258,5696.551724137931
121.2344796,31.03713518,4958.333333333333
121.5115865,31.2697467,6636.363636363636
121.496563,31.41027947,7000.0
121.2725951,31.38015534,6500.0
121.4534318,31.23384493,6892.857142857143
121.4805037,30.92372011,6000.0
