lng,lat,value
121.4848682,31.24077607,7318.848167539267
121.1305531,31.15545432,8133.333333333333
121.5325199,31.26552414,6558.823529411765
121.4433964,31.19455677,6980.0
121.5504546,31.22734829,6800.0
121.4304544,31.22684797,7750.0
121.4915856,31.23724715,8333.333333333334
121.4035693,31.25497337,6458.0
121.3886119,31.11884258,7988.679245283019
121.2344796,31.03713518,8666.666666666666
121.5115865,31.2697467,7164.772727272727
121.496563,31.41027947,8428.57142857143
121.2725951,31.38015534,7115.384615384615
121.4534318,31.23384493,6325.0
121.4035569,31.62856998,6000.0
121.34848,30.74785238,8000.0
121.4805037,30.92372011,9000.0
