lng,lat,value
121.4848682,31.24077607,8365.560165975105
121.1305531,31.15545432,6596.2962962962965
121.5325199,31.26552414,7045.1612903225805
121.4433964,31.19455677,7427.272727272727
121.5504546,31.22734829,7191.428571428572
121.4304544,31.22684797,6192.452830188679
121.4915856,31.23724715,8781.25
121.4035693,31.25497337,7355.31914893617
121.3886119,31.11884258,8643.75
121.2344796,31.03713518,8846.153846153846
121.5115865,31.2697467,8768.0
121.496563,31.41027947,7938.775510204082
121.2725951,31.38015534,7982.978723404255
121.4534318,31.23384493,7386.666666666667
121.4035569,31.62856998,5833.333333333333
121.34848,30.74785238,9000.0
121.4805037,30.92372011,8115.384615384615
