lng,lat,value
121.4848682,31.24077607,7795.454545454545
121.1305531,31.15545432,6166.666666666667
121.5325199,31.26552414,6166.666666666667
121.4433964,31.19455677,5036.363636363636
121.5504546,31.22734829,8562.068965517241
121.4304544,31.22684797,7544.444444444444
121.4915856,31.23724715,3566.6666666666665
121.4035693,31.25497337,500.0
121.3886119,31.11884258,6381.818181818182
121.2344796,31.03713518,6722.222222222223
121.496563,31.41027947,4200.0
121.2725951,31.38015534,9050.0
121.4534318,31.23384493,8200.0
121.34848,30.74785238,10000.0
121.4805037,30.92372011,5250.0
