lng,lat,value
121.4848682,31.24077607,6529.411764705882
121.1305531,31.15545432,6846.875
121.5325199,31.26552414,8716.666666666666
121.4433964,31.19455677,9572.916666666666
121.5504546,31.22734829,6469.060773480663
121.4304544,31.22684797,5377.777777777777
121.4915856,31.23724715,7264.0
121.4035693,31.25497337,9514.285714285714
121.3886119,31.11884258,8296.153846153846
121.2344796,31.03713518,9111.111111111111
121.5115865,31.2697467,4927.272727272727
121.496563,31.41027947,8650.0
121.2725951,31.38015534,7855.555555555556
121.4534318,31.23384493,13000.0
121.34848,30.74785238,7000.0
121.4805037,30.92372011,6000.0
