lng,lat,value
121.4848682,31.24077607,6890.948275862069
121.1305531,31.15545432,7235.294117647059
121.5325199,31.26552414,7000.0
121.4433964,31.19455677,7867.420814479638
121.5504546,31.22734829,7002.2900763358775
121.4304544,31.22684797,7146.428571428572
121.4915856,31.23724715,7797.8494623655915
121.4035693,31.25497337,7071.428571428572
121.3886119,31.11884258,6964.197530864198
121.2344796,31.03713518,7571.428571428572
121.5115865,31.2697467,7111.111111111111
121.496563,31.41027947,7550.0
121.2725951,31.38015534,6461.538461538462
121.4534318,31.23384493,7536.986301369863
121.34848,30.74785238,5500.0
121.4805037,30.92372011,6600.0
