lng,lat,value
121.4848682,31.24077607,5750.558659217877
121.1305531,31.15545432,6095.238095238095
121.5325199,31.26552414,6619.047619047619
121.4433964,31.19455677,6353.846153846154
121.5504546,31.22734829,6186.619718309859
121.4304544,31.22684797,6500.0
121.4915856,31.23724715,6333.333333333333
121.4035693,31.25497337,6605.263157894737
121.3886119,31.11884258,6166.666666666667
121.2344796,31.03713518,5435.185185185185
121.5115865,31.2697467,5625.0
121.496563,31.41027947,5333.333333333333
121.2725951,31.38015534,5944.444444444444
121.4534318,31.23384493,6570.175438596491
121.34848,30.74785238,6142.857142857143
121.4805037,30.92372011,5076.923076923077
