lng,lat,value
121.4848682,31.24077607,6104.0
121.1305531,31.15545432,7750.0
121.5325199,31.26552414,7500.0
121.4433964,31.19455677,5187.5
121.5504546,31.22734829,4964.285714285715
121.4304544,31.22684797,7333.333333333333
121.4915856,31.23724715,5742.857142857143
121.4035693,31.25497337,5916.666666666667
121.3886119,31.11884258,7063.1578947368425
121.2344796,31.03713518,7250.0
121.5115865,31.2697467,5000.0
121.496563,31.41027947,5000.0
121.2725951,31.38015534,7500.0
121.4534318,31.23384493,7500.0
121.34848,30.74785238,5500.0
121.4805037,30.92372011,6500.0
