lng,lat,value
121.4848682,31.24077607,7486.060606060606
121.1305531,31.15545432,6777.777777777777
121.5325199,31.26552414,6924.0
121.4433964,31.19455677,8118.181818181818
121.5504546,31.22734829,6964.772727272727
121.4304544,31.22684797,6674.193548387097
121.4915856,31.23724715,6928.571428571428
121.4035693,31.25497337,7325.0
121.3886119,31.11884258,10393.939393939394
121.2344796,31.03713518,8350.0
121.5115865,31.2697467,6256.25
121.496563,31.41027947,7418.75
121.2725951,31.38015534,6471.428571428572
121.4534318,31.23384493,7373.333333333333
121.4035569,31.62856998,6000.0
121.34848,30.74785238,5500.0
121.4805037,30.92372011,8000.0
