lng,lat,value
121.4848682,31.24077607,6879.335793357934
121.1305531,31.15545432,6503.571428571428
121.5325199,31.26552414,7158.823529411765
121.4433964,31.19455677,7665.384615384615
121.5504546,31.22734829,7069.543147208122
121.4304544,31.22684797,6683.333333333333
121.4915856,31.23724715,7450.0
121.4035693,31.25497337,6208.571428571428
121.3886119,31.11884258,7302.35294117647
121.2344796,31.03713518,6063.888888888889
121.5115865,31.2697467,8192.307692307691
121.496563,31.41027947,6411.363636363636
121.2725951,31.38015534,6558.333333333333
121.4534318,31.23384493,7165.306122448979
121.34848,30.74785238,6516.666666666667
121.4805037,30.92372011,6683.333333333333
