lng,lat,value
121.4848682,31.24077607,6925.896414342629
121.1305531,31.15545432,6685.0
121.5325199,31.26552414,6720.967741935484
121.4433964,31.19455677,7042.1875
121.5504546,31.22734829,6834.013605442177
121.4304544,31.22684797,6640.476190476191
121.4915856,31.23724715,6186.363636363636
121.4035693,31.25497337,7144.186046511628
121.3886119,31.11884258,6998.780487804878
121.2344796,31.03713518,7640.625
121.5115865,31.2697467,6809.574468085107
121.496563,31.41027947,7414.285714285715
121.2725951,31.38015534,7031.818181818182
121.4534318,31.23384493,6774.358974358975
121.4035569,31.62856998,6000.0
121.34848,30.74785238,7583.333333333333
121.4805037,30.92372011,7054.545454545455
